Log file open, 01/11/23 17:23:03
[2023.01.11-22.24.28:847][914]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2023.01.11-22.24.35:378][643]LogSlate: Took 0.000081 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.01.11-22.24.36:708][798]LogAssetEditorSubsystem: Opening Asset editor for LevelScriptBlueprint /Game/StarterContent/Maps/Minimal_Default.Minimal_Default:PersistentLevel.Minimal_Default
[2023.01.11-22.24.36:710][798]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.11-22.24.37:953][798]LogSlate: Took 0.000091 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2023.01.11-22.25.18:206][957]LogUObjectHash: Compacting FUObjectHashTables data took   1.21ms
[2023.01.11-22.25.19:852][140]LogDerivedDataCache: C:/Users/Kuroha/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:15.062 and deleted 0 files with total size 0 MiB. Scanned 8405 files in 7978 folders with total size 106 MiB.
[2023.01.11-22.26.38:940][711]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.11-22.26.38:943][711]BlueprintLog: New page: Pre-Play auto-recompile
[2023.01.11-22.26.38:943][711]LogPlayLevel: [PlayLevel] Compiling Minimal_Default before play...
[2023.01.11-22.26.38:982][711]LogUObjectHash: Compacting FUObjectHashTables data took   1.02ms
[2023.01.11-22.26.38:983][711]LogPlayLevel: PlayLevel: Blueprint regeneration took 40 ms (1 blueprints)
[2023.01.11-22.26.38:983][711]PIE: New page: PIE session: Minimal_Default (Jan 11, 2023, 12:26:38 PM)
[2023.01.11-22.26.38:983][711]LogPlayLevel: Creating play world package: /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2023.01.11-22.26.38:985][711]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002268s)
[2023.01.11-22.26.38:985][711]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/StarterContent/Maps/Minimal_Default.Minimal_Default to /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default (0.002294s)
[2023.01.11-22.26.38:985][711]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.11-22.26.38:987][711]LogAIModule: Creating AISystem for world Minimal_Default
[2023.01.11-22.26.38:987][711]LogPlayLevel: PIE: World Init took: (0.000569s)
[2023.01.11-22.26.39:009][711]LogUObjectHash: Compacting FUObjectHashTables data took   1.11ms
[2023.01.11-22.26.39:009][711]LogAudio: Display: Creating Audio Device:                 Id: 3, Scope: Unique, Realtime: True
[2023.01.11-22.26.39:009][711]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.11-22.26.39:009][711]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.11-22.26.39:009][711]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.11-22.26.39:009][711]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.11-22.26.39:009][711]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.11-22.26.39:010][711]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.11-22.26.39:010][711]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.11-22.26.39:010][711]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.11-22.26.39:010][711]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.11-22.26.39:010][711]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.11-22.26.39:010][711]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.11-22.26.39:012][711]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.11-22.26.39:032][711]LogAudioMixer: Display: Using Audio Hardware Device AW2521HF (NVIDIA High Definition Audio)
[2023.01.11-22.26.39:032][711]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.11-22.26.39:032][711]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.11-22.26.39:032][711]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.11-22.26.39:033][711]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=3
[2023.01.11-22.26.39:033][711]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=3
[2023.01.11-22.26.39:034][711]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=3
[2023.01.11-22.26.39:034][711]LogInit: FAudioDevice initialized.
[2023.01.11-22.26.39:034][711]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=3
[2023.01.11-22.26.39:034][711]LogAudio: Display: Audio Device (ID: 3) registered with world 'Minimal_Default'.
[2023.01.11-22.26.39:085][711]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.11-22.26.39:085][711]LogLoad: Game class is 'GameModeBase'
[2023.01.11-22.26.39:087][711]LogWorld: Bringing World /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default up for play (max tick rate 0) at 2023.01.11-17.26.39
[2023.01.11-22.26.39:087][711]LogWorld: Bringing up level for play took: 0.000912
[2023.01.11-22.26.39:089][711]LogOnline: OSS: Created online subsystem instance for: :Context_4
[2023.01.11-22.26.39:091][711]LogBlueprintUserMessages: [Minimal_Default_C_1] Message 1
[2023.01.11-22.26.39:091][711]LogBlueprintUserMessages: [Minimal_Default_C_1] Message 2
[2023.01.11-22.26.39:092][711]PIE: Server logged in
[2023.01.11-22.26.39:092][711]PIE: Play in editor total start time 0.149 seconds.
[2023.01.11-22.26.39:105][711]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2023.01.11-22.26.43:558][197]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.11-22.26.43:558][197]LogWorld: BeginTearingDown for /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2023.01.11-22.26.43:559][197]LogSlate: Window 'WarehouseWreckage Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2023.01.11-22.26.43:563][197]LogWorld: UWorld::CleanupWorld for Minimal_Default, bSessionEnded=true, bCleanupResources=true
[2023.01.11-22.26.43:564][197]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.11-22.26.43:566][197]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.11-22.26.43:569][197]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.11-22.26.43:592][197]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.01.11-22.26.43:594][197]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.01.11-22.26.43:600][197]LogUObjectHash: Compacting FUObjectHashTables data took   1.21ms
[2023.01.11-22.26.43:608][198]LogPlayLevel: Display: Destroying online subsystem :Context_4
[2023.01.11-22.26.47:168][615]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.11-22.26.47:244][615]LogUObjectHash: Compacting FUObjectHashTables data took   1.20ms
[2023.01.11-22.26.47:253][615]LogSavePackage: Moving output files for package: /Game/StarterContent/Maps/Minimal_Default
[2023.01.11-22.26.47:253][615]LogSavePackage: Moving 'E:/Unreal Projects/WarehouseWreckage/WarehouseWreckage/Saved/Minimal_DefaultF2DBBE914A514A4269FF1C8D83C4F100.tmp' to 'E:/Unreal Projects/WarehouseWreckage/WarehouseWreckage/Content/StarterContent/Maps/Minimal_Default.umap'
[2023.01.11-22.26.47:257][615]LogFileHelpers: No new changes to save!
[2023.01.11-22.26.47:257][615]LogFileHelpers: Saving map 'Minimal_Default' took 0.039
[2023.01.11-22.26.47:263][615]LogFileHelpers: InternalPromptForCheckoutAndSave took 95 ms (total: 1.50 sec)
[2023.01.11-22.26.47:269][615]AssetCheck: New page: Asset Save: Minimal_Default
[2023.01.11-22.26.47:269][615]LogContentValidation: Display: Validating /Script/Engine.World /Game/StarterContent/Maps/Minimal_Default.Minimal_Default
[2023.01.11-22.27.30:701][168]LogUObjectHash: Compacting FUObjectHashTables data took   0.58ms
[2023.01.11-22.29.20:513][420]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.11-22.29.20:516][420]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.11-22.29.20:516][420]PIE: New page: PIE session: Minimal_Default (Jan 11, 2023, 12:29:20 PM)
[2023.01.11-22.29.20:516][420]LogPlayLevel: Creating play world package: /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2023.01.11-22.29.20:519][420]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003026s)
[2023.01.11-22.29.20:519][420]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/StarterContent/Maps/Minimal_Default.Minimal_Default to /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default (0.003057s)
[2023.01.11-22.29.20:519][420]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.11-22.29.20:520][420]LogAIModule: Creating AISystem for world Minimal_Default
[2023.01.11-22.29.20:520][420]LogPlayLevel: PIE: World Init took: (0.000636s)
[2023.01.11-22.29.20:547][420]LogUObjectHash: Compacting FUObjectHashTables data took   1.49ms
[2023.01.11-22.29.20:547][420]LogAudio: Display: Creating Audio Device:                 Id: 4, Scope: Unique, Realtime: True
[2023.01.11-22.29.20:547][420]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.11-22.29.20:547][420]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.11-22.29.20:547][420]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.11-22.29.20:547][420]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.11-22.29.20:547][420]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.11-22.29.20:547][420]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.11-22.29.20:547][420]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.11-22.29.20:547][420]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.11-22.29.20:548][420]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.11-22.29.20:548][420]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.11-22.29.20:548][420]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.11-22.29.20:550][420]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.11-22.29.20:570][420]LogAudioMixer: Display: Using Audio Hardware Device AW2521HF (NVIDIA High Definition Audio)
[2023.01.11-22.29.20:570][420]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.11-22.29.20:570][420]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.11-22.29.20:570][420]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.11-22.29.20:571][420]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=4
[2023.01.11-22.29.20:571][420]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=4
[2023.01.11-22.29.20:572][420]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=4
[2023.01.11-22.29.20:572][420]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=4
[2023.01.11-22.29.20:572][420]LogInit: FAudioDevice initialized.
[2023.01.11-22.29.20:572][420]LogAudio: Display: Audio Device (ID: 4) registered with world 'Minimal_Default'.
[2023.01.11-22.29.20:575][420]LogLoad: Game class is 'GameModeBase'
[2023.01.11-22.29.20:576][420]LogWorld: Bringing World /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default up for play (max tick rate 0) at 2023.01.11-17.29.20
[2023.01.11-22.29.20:576][420]LogWorld: Bringing up level for play took: 0.000830
[2023.01.11-22.29.20:578][420]LogOnline: OSS: Created online subsystem instance for: :Context_6
[2023.01.11-22.29.20:579][420]LogBlueprintUserMessages: [Minimal_Default_C_1] Message 1
[2023.01.11-22.29.20:579][420]LogBlueprintUserMessages: [Minimal_Default_C_1] Message 2
[2023.01.11-22.29.20:579][420]PIE: Server logged in
[2023.01.11-22.29.20:579][420]PIE: Play in editor total start time 0.063 seconds.
[2023.01.11-22.29.22:314][612]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.11-22.29.22:314][612]LogWorld: BeginTearingDown for /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2023.01.11-22.29.22:314][612]LogWorld: UWorld::CleanupWorld for Minimal_Default, bSessionEnded=true, bCleanupResources=true
[2023.01.11-22.29.22:314][612]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.11-22.29.22:317][612]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.11-22.29.22:321][612]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.11-22.29.22:343][612]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.11-22.29.22:344][612]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.01.11-22.29.22:345][612]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.01.11-22.29.22:350][612]LogUObjectHash: Compacting FUObjectHashTables data took   1.27ms
[2023.01.11-22.29.22:395][614]LogPlayLevel: Display: Destroying online subsystem :Context_6
[2023.01.11-22.29.23:545][749]Cmd: TRANSACTION UNDO
[2023.01.11-22.29.23:545][749]LogEditorTransaction: Undo Move Elements
[2023.01.11-22.30.25:699][900]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.11-22.30.25:702][900]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.11-22.30.25:702][900]PIE: New page: PIE session: Minimal_Default (Jan 11, 2023, 12:30:25 PM)
[2023.01.11-22.30.25:702][900]LogPlayLevel: Creating play world package: /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2023.01.11-22.30.25:705][900]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002543s)
[2023.01.11-22.30.25:705][900]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/StarterContent/Maps/Minimal_Default.Minimal_Default to /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default (0.002568s)
[2023.01.11-22.30.25:705][900]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.11-22.30.25:705][900]LogAIModule: Creating AISystem for world Minimal_Default
[2023.01.11-22.30.25:705][900]LogPlayLevel: PIE: World Init took: (0.000608s)
[2023.01.11-22.30.25:729][900]LogUObjectHash: Compacting FUObjectHashTables data took   1.02ms
[2023.01.11-22.30.25:732][900]LogAudio: Display: Creating Audio Device:                 Id: 5, Scope: Unique, Realtime: True
[2023.01.11-22.30.25:732][900]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.11-22.30.25:732][900]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.11-22.30.25:732][900]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.11-22.30.25:732][900]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.11-22.30.25:732][900]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.11-22.30.25:732][900]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.11-22.30.25:732][900]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.11-22.30.25:732][900]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.11-22.30.25:732][900]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.11-22.30.25:732][900]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.11-22.30.25:732][900]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.11-22.30.25:734][900]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.11-22.30.25:754][900]LogAudioMixer: Display: Using Audio Hardware Device AW2521HF (NVIDIA High Definition Audio)
[2023.01.11-22.30.25:755][900]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.11-22.30.25:755][900]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.11-22.30.25:755][900]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.11-22.30.25:755][900]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=5
[2023.01.11-22.30.25:755][900]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=5
[2023.01.11-22.30.25:756][900]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=5
[2023.01.11-22.30.25:756][900]LogInit: FAudioDevice initialized.
[2023.01.11-22.30.25:756][900]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=5
[2023.01.11-22.30.25:756][900]LogAudio: Display: Audio Device (ID: 5) registered with world 'Minimal_Default'.
[2023.01.11-22.30.25:759][900]LogLoad: Game class is 'GameModeBase'
[2023.01.11-22.30.25:760][900]LogWorld: Bringing World /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default up for play (max tick rate 0) at 2023.01.11-17.30.25
[2023.01.11-22.30.25:760][900]LogWorld: Bringing up level for play took: 0.000731
[2023.01.11-22.30.25:762][900]LogOnline: OSS: Created online subsystem instance for: :Context_7
[2023.01.11-22.30.25:762][900]LogBlueprintUserMessages: [Minimal_Default_C_1] Message 1
[2023.01.11-22.30.25:762][900]LogBlueprintUserMessages: [Minimal_Default_C_1] Message 2
[2023.01.11-22.30.25:762][900]PIE: Server logged in
[2023.01.11-22.30.25:762][900]PIE: Play in editor total start time 0.061 seconds.
[2023.01.11-22.30.29:173][295]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.11-22.30.29:173][295]LogWorld: BeginTearingDown for /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2023.01.11-22.30.29:173][295]LogWorld: UWorld::CleanupWorld for Minimal_Default, bSessionEnded=true, bCleanupResources=true
[2023.01.11-22.30.29:173][295]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.11-22.30.29:175][295]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.11-22.30.29:178][295]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.11-22.30.29:201][295]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.11-22.30.29:201][295]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.01.11-22.30.29:202][295]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.01.11-22.30.29:207][295]LogUObjectHash: Compacting FUObjectHashTables data took   1.13ms
[2023.01.11-22.30.29:258][298]LogPlayLevel: Display: Destroying online subsystem :Context_7
[2023.01.11-22.32.19:827][897]LogShaderCompilers: Display: ================================================
[2023.01.11-22.32.19:827][897]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.11-22.32.19:827][897]LogShaderCompilers: Display: Total job queries 194, among them cache hits 13 (6.70%)
[2023.01.11-22.32.19:827][897]LogShaderCompilers: Display: Tracking 181 distinct input hashes that result in 149 distinct outputs (82.32%)
[2023.01.11-22.32.19:827][897]LogShaderCompilers: Display: RAM used: 1.70 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.10%
[2023.01.11-22.32.19:827][897]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.11-22.32.19:827][897]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.01.11-22.32.19:827][897]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.01.11-22.32.19:827][897]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.01.11-22.32.19:827][897]LogShaderCompilers: Display: ================================================
[2023.01.11-22.32.33:571][447]LogActorFactory: Loading ActorFactory Class /Script/Engine.LevelInstance
[2023.01.11-22.32.40:639][219]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Engine/BasicShapes/Sphere.Sphere
[2023.01.11-22.32.40:639][219]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Engine/BasicShapes/Sphere.Sphere
[2023.01.11-22.32.40:639][219]LogActorFactory: Actor Factory spawned StaticMesh /Engine/BasicShapes/Sphere.Sphere as actor: StaticMeshActor /Game/StarterContent/Maps/Minimal_Default.Minimal_Default:PersistentLevel.StaticMeshActor_0
[2023.01.11-22.32.40:646][219]LogActorFactory: Actor Factory spawned StaticMesh /Engine/BasicShapes/Sphere.Sphere as actor: StaticMeshActor /Game/StarterContent/Maps/Minimal_Default.Minimal_Default:PersistentLevel.StaticMeshActor_0
[2023.01.11-22.32.42:585][423]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Engine/BasicShapes/Sphere.Sphere
[2023.01.11-22.32.42:586][423]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Engine/BasicShapes/Sphere.Sphere
[2023.01.11-22.32.42:586][423]LogActorFactory: Actor Factory spawned StaticMesh /Engine/BasicShapes/Sphere.Sphere as actor: StaticMeshActor /Game/StarterContent/Maps/Minimal_Default.Minimal_Default:PersistentLevel.StaticMeshActor_2
[2023.01.11-22.32.42:587][423]LogActorFactory: Actor Factory spawned StaticMesh /Engine/BasicShapes/Sphere.Sphere as actor: StaticMeshActor /Game/StarterContent/Maps/Minimal_Default.Minimal_Default:PersistentLevel.StaticMeshActor_2
[2023.01.11-22.33.24:357][328]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.11-22.33.24:360][328]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.11-22.33.24:360][328]PIE: New page: PIE session: Minimal_Default (Jan 11, 2023, 12:33:24 PM)
[2023.01.11-22.33.24:360][328]LogPlayLevel: Creating play world package: /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2023.01.11-22.33.24:363][328]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003201s)
[2023.01.11-22.33.24:363][328]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/StarterContent/Maps/Minimal_Default.Minimal_Default to /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default (0.003230s)
[2023.01.11-22.33.24:363][328]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.11-22.33.24:363][328]LogAIModule: Creating AISystem for world Minimal_Default
[2023.01.11-22.33.24:364][328]LogPlayLevel: PIE: World Init took: (0.000647s)
[2023.01.11-22.33.24:389][328]LogUObjectHash: Compacting FUObjectHashTables data took   1.19ms
[2023.01.11-22.33.24:391][328]LogAudio: Display: Creating Audio Device:                 Id: 6, Scope: Unique, Realtime: True
[2023.01.11-22.33.24:391][328]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.11-22.33.24:391][328]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.11-22.33.24:391][328]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.11-22.33.24:391][328]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.11-22.33.24:391][328]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.11-22.33.24:391][328]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.11-22.33.24:391][328]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.11-22.33.24:391][328]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.11-22.33.24:391][328]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.11-22.33.24:391][328]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.11-22.33.24:391][328]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.11-22.33.24:393][328]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.11-22.33.24:415][328]LogAudioMixer: Display: Using Audio Hardware Device AW2521HF (NVIDIA High Definition Audio)
[2023.01.11-22.33.24:415][328]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.11-22.33.24:415][328]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.11-22.33.24:415][328]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.11-22.33.24:416][328]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=6
[2023.01.11-22.33.24:416][328]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=6
[2023.01.11-22.33.24:417][328]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=6
[2023.01.11-22.33.24:417][328]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=6
[2023.01.11-22.33.24:417][328]LogInit: FAudioDevice initialized.
[2023.01.11-22.33.24:417][328]LogAudio: Display: Audio Device (ID: 6) registered with world 'Minimal_Default'.
[2023.01.11-22.33.24:421][328]LogLoad: Game class is 'GameModeBase'
[2023.01.11-22.33.24:421][328]LogWorld: Bringing World /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default up for play (max tick rate 0) at 2023.01.11-17.33.24
[2023.01.11-22.33.24:422][328]LogWorld: Bringing up level for play took: 0.000830
[2023.01.11-22.33.24:423][328]LogOnline: OSS: Created online subsystem instance for: :Context_8
[2023.01.11-22.33.24:424][328]LogBlueprintUserMessages: [Minimal_Default_C_1] Message 1
[2023.01.11-22.33.24:424][328]LogBlueprintUserMessages: [Minimal_Default_C_1] Message 2
[2023.01.11-22.33.24:424][328]PIE: Server logged in
[2023.01.11-22.33.24:424][328]PIE: Play in editor total start time 0.064 seconds.
[2023.01.11-22.33.29:489][910]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.11-22.33.29:489][910]LogWorld: BeginTearingDown for /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2023.01.11-22.33.29:489][910]LogWorld: UWorld::CleanupWorld for Minimal_Default, bSessionEnded=true, bCleanupResources=true
[2023.01.11-22.33.29:489][910]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.11-22.33.29:492][910]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.11-22.33.29:496][910]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.11-22.33.29:519][910]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.11-22.33.29:519][910]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.01.11-22.33.29:521][910]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.01.11-22.33.29:523][910]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.11-22.33.29:525][910]LogUObjectHash: Compacting FUObjectHashTables data took   1.31ms
[2023.01.11-22.33.29:567][912]LogPlayLevel: Display: Destroying online subsystem :Context_8
